host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_type,minimum_nights_range,number_of_reviews_range,reviews_per_month_range,calculated_host_listings_range,availability_365_range,last_review_year,last_review_month
206482566,Sarah,Manhattan,Stuyvesant Town,40.73182,-73.98158,Private room,100,30,3,0.28,2,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
159610596,WeWork,Manhattan,Financial District,40.70448,-74.00615,Entire home/apt,525,1,25,2.53,6,203,High,Less than 3,0 to 25,Less than 3,5 to 10,200 to 300,2019.0,7.0
2685910,Alison,Brooklyn,Bedford-Stuyvesant,40.68707,-73.95482,Private room,100,2,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
2420988,Erin,Queens,Ridgewood,40.70804,-73.89747,Entire home/apt,105,7,2,0.22,1,93,Medium,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
205772141,Jorge,Manhattan,East Village,40.72935,-73.99054,Entire home/apt,250,2,10,0.97,1,188,High,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,11.0
206508895,Arika,Staten Island,Randall Manor,40.6406,-74.11702,Entire home/apt,67,2,39,3.45,1,45,Low,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,6.0
52050220,Brooke,Manhattan,Lower East Side,40.71873,-73.98553,Private room,100,1,4,0.36,2,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
34755288,Toby,Bronx,Longwood,40.81872,-73.90014,Entire home/apt,75,7,0,0.0,1,0,Low,7 to 9,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
52050220,Brooke,Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,226,1,1,0.09,2,0,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,5.0
206538133,Gayle,Manhattan,Financial District,40.70522,-74.00728,Entire home/apt,175,2,1,0.09,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
379051,Michael,Manhattan,Hell's Kitchen,40.76463,-73.99128,Entire home/apt,550,3,1,0.09,1,353,High,Less than 3,0 to 25,Less than 3,Less than 2,300+,2018.0,1.0
8245652,Cazzie,Brooklyn,Bushwick,40.69667,-73.90806,Entire home/apt,120,2,6,0.77,2,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
33750239,Chao,Brooklyn,Bedford-Stuyvesant,40.68634,-73.93817,Entire home/apt,126,2,30,2.88,2,35,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
11409024,Aysu,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94487,Private room,61,2,1,1.0,1,349,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,1.0
180212824,Samet,Manhattan,Upper East Side,40.76529,-73.95771,Private room,99,1,18,1.59,5,0,Low,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2019.0,10.0
206551997,Sean,Manhattan,Hell's Kitchen,40.75607,-73.9941,Entire home/apt,200,3,10,4.48,1,206,Medium,Less than 3,0 to 25,4 to 6,Less than 2,200 to 300,2019.0,5.0
7638718,Gil,Brooklyn,Bushwick,40.70048,-73.9295,Private room,54,7,8,0.75,1,0,Low,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
203982404,Maxime C/Armande C,Manhattan,East Harlem,40.80874,-73.94038,Private room,90,2,38,3.4,6,178,Low,Less than 3,26 to 50,4 to 6,5 to 10,100 to 200,2019.0,6.0
206509509,Jasna,Brooklyn,Brooklyn Heights,40.6987,-73.99275,Entire home/apt,155,1,12,1.16,1,6,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
203982404,Maxime C/Armande C,Manhattan,East Harlem,40.807,-73.93976,Entire home/apt,400,2,0,0.0,6,173,High,Less than 3,0 to 25,No Review,5 to 10,100 to 200,No Review,No Review
718630,Sara,Queens,Long Island City,40.74583,-73.95363,Entire home/apt,150,3,2,0.32,1,3,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
34643568,Dave,Manhattan,East Harlem,40.79232,-73.94156,Private room,85,3,2,0.79,6,90,Low,Less than 3,0 to 25,Less than 3,5 to 10,Less than 100,2019.0,6.0
176043852,Hellen,Manhattan,East Harlem,40.8093,-73.93747,Shared room,220,4,2,0.2,1,41,High,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
2948064,Anthony,Brooklyn,Williamsburg,40.71031,-73.93623,Private room,58,3,46,4.19,2,126,Low,Less than 3,26 to 50,4 to 6,Less than 2,100 to 200,2019.0,3.0
10428298,Sheila,Manhattan,Chelsea,40.73768,-73.99565,Entire home/apt,220,14,0,0.0,1,0,High,10+,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
147590647,Ava,Brooklyn,Dyker Heights,40.61699,-74.01042,Private room,55,1,39,3.45,1,45,Low,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,7.0
14812962,Domitille,Brooklyn,Crown Heights,40.67321,-73.95386,Entire home/apt,93,5,3,0.28,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,1.0
2948064,Anthony,Brooklyn,Williamsburg,40.70859,-73.93572,Private room,58,3,47,4.26,2,188,Low,Less than 3,26 to 50,4 to 6,Less than 2,100 to 200,2019.0,4.0
5699385,Eugene,Manhattan,Kips Bay,40.73932,-73.97764,Entire home/apt,140,5,13,1.23,1,24,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
7183012,George,Manhattan,Kips Bay,40.73967,-73.98171,Entire home/apt,160,10,2,0.24,1,81,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
6456799,Cheryl,Brooklyn,Bedford-Stuyvesant,40.68726,-73.94176,Entire home/apt,125,21,2,0.65,1,250,Medium,10+,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,9.0
34313176,Eddie,Queens,Rego Park,40.71662,-73.85971,Entire home/apt,140,2,11,1.17,4,335,Medium,Less than 3,0 to 25,Less than 3,2 to 5,300+,2019.0,6.0
200834302,Harold & Rose,Manhattan,Harlem,40.80329,-73.957,Entire home/apt,126,4,34,3.12,1,90,Medium,4 to 6,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,2.0
161899037,Tony,Queens,Flushing,40.75676,-73.83288,Entire home/apt,159,2,7,2.44,7,67,Medium,Less than 3,0 to 25,Less than 3,5 to 10,Less than 100,2019.0,1.0
206714649,Cando,Queens,South Ozone Park,40.67261,-73.79675,Private room,99,1,49,5.88,3,38,Low,Less than 3,26 to 50,4 to 6,2 to 5,Less than 100,2019.0,6.0
5680111,Timothy,Brooklyn,Bushwick,40.68596,-73.914,Private room,63,5,6,0.54,7,133,Low,4 to 6,0 to 25,Less than 3,5 to 10,100 to 200,2019.0,4.0
205594437,Gabrielle,Brooklyn,Williamsburg,40.70819,-73.96597,Entire home/apt,180,2,5,0.47,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,10.0
5680111,Timothy,Brooklyn,Bushwick,40.68654,-73.91454,Private room,63,6,3,0.27,7,187,Low,4 to 6,0 to 25,Less than 3,5 to 10,100 to 200,2019.0,6.0
105699183,Crystal,Manhattan,Harlem,40.82771,-73.9499,Private room,65,4,2,0.25,2,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
1548010,John,Brooklyn,Flatbush,40.63952,-73.9601,Private room,48,30,3,0.28,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
11158514,Yulia,Brooklyn,Flatbush,40.64472,-73.96263,Private room,42,10,1,0.1,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
206758830,Chris And Jocelyn,Queens,Middle Village,40.71775,-73.87488,Entire home/apt,85,2,36,3.4,1,290,Low,Less than 3,26 to 50,4 to 6,Less than 2,200 to 300,2019.0,9.0
84155085,Ridhima,Brooklyn,Bay Ridge,40.63145,-74.02375,Private room,50,2,1,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
109930093,Chris,Manhattan,East Harlem,40.79505,-73.93126,Entire home/apt,199,2,15,1.4,2,230,Medium,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,6.0
206774126,Brene,Manhattan,Harlem,40.82788,-73.93905,Entire home/apt,85,15,0,0.0,1,0,Low,10+,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
1720151,Sally,Brooklyn,Greenpoint,40.72208,-73.94275,Entire home/apt,315,2,0,0.0,2,364,High,Less than 3,0 to 25,No Review,Less than 2,300+,No Review,No Review
204684505,David,Brooklyn,East Flatbush,40.63558,-73.94929,Entire home/apt,199,3,9,0.81,1,353,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,8.0
57002433,Lucile,Manhattan,East Harlem,40.79713,-73.941,Private room,80,1,25,2.25,2,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,2.0
195041901,Lucy,Brooklyn,Bedford-Stuyvesant,40.68323,-73.95108,Private room,40,30,2,0.27,3,331,Low,10+,0 to 25,Less than 3,2 to 5,300+,2018.0,12.0
32346001,Michael,Brooklyn,Bushwick,40.69854,-73.92373,Private room,106,1,2,0.22,2,5,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,10.0
206195782,Leigh,Manhattan,Harlem,40.80804,-73.95373,Entire home/apt,195,2,14,1.43,1,33,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
206889476,Shondel,Queens,Jamaica,40.68078,-73.79492,Entire home/apt,75,1,63,6.1,1,61,Low,Less than 3,51 to 75,6+,Less than 2,Less than 100,2019.0,5.0
243321,Richard,Queens,Long Island City,40.76398,-73.92969,Entire home/apt,150,3,0,0.0,1,0,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
201203968,William,Brooklyn,Williamsburg,40.71283,-73.94157,Entire home/apt,160,2,59,5.46,2,23,Medium,Less than 3,51 to 75,4 to 6,Less than 2,Less than 100,2019.0,6.0
56283770,Lia,Manhattan,Upper East Side,40.76515,-73.96662,Entire home/apt,185,30,0,0.0,6,123,Medium,10+,0 to 25,No Review,5 to 10,100 to 200,No Review,No Review
17477908,Mat,Manhattan,Upper West Side,40.79285,-73.9676,Entire home/apt,264,30,2,0.25,10,343,High,10+,0 to 25,Less than 3,5 to 10,300+,2018.0,12.0
206926246,Gwen,Brooklyn,Canarsie,40.62831,-73.89876,Private room,40,3,23,2.31,1,357,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
894516,Lev,Queens,Astoria,40.77198,-73.92206,Entire home/apt,120,3,23,2.1,1,16,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,10.0
23074465,John,Brooklyn,Bushwick,40.70192,-73.9168,Private room,65,1,31,3.75,3,134,Low,Less than 3,26 to 50,4 to 6,2 to 5,100 to 200,2019.0,6.0
3125234,Timothy,Manhattan,Chinatown,40.71882,-73.99652,Entire home/apt,350,2,8,0.73,1,52,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
184398500,Ernesto,Manhattan,East Harlem,40.80026,-73.94398,Private room,75,1,2,0.19,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
21888830,Jordan,Manhattan,West Village,40.73495,-74.00402,Entire home/apt,190,30,5,0.6,1,130,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,1.0
97170205,Kristen,Manhattan,Upper West Side,40.78779,-73.96881,Entire home/apt,65,3,9,0.87,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
206974381,Elijah,Manhattan,Chinatown,40.71709,-73.99746,Entire home/apt,180,2,19,2.0,1,179,Medium,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
105983342,Isobel,Brooklyn,Bushwick,40.68863,-73.90638,Entire home/apt,100,1,1,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
8879096,Cristina,Brooklyn,Williamsburg,40.71688,-73.95107,Private room,65,3,6,0.54,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,11.0
6485,Saeko,Brooklyn,Bedford-Stuyvesant,40.6813,-73.93304,Entire home/apt,150,5,4,0.47,1,160,Medium,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,9.0
100704594,Kate,Manhattan,Chelsea,40.74752,-73.9976,Private room,225,3,21,2.03,1,8,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
207003851,Carlos Ivan,Manhattan,East Harlem,40.79917,-73.93716,Private room,111,3,9,0.88,1,3,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,11.0
206778021,Vanessa,Manhattan,Harlem,40.82287,-73.95394,Private room,150,2,26,2.34,2,55,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
207010341,Maria,Manhattan,East Harlem,40.79578,-73.93398,Entire home/apt,145,5,2,0.18,2,1,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
35328956,Mansimran,Brooklyn,Bedford-Stuyvesant,40.6905,-73.95906,Private room,57,2,2,0.32,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
56283770,Lia,Manhattan,Upper East Side,40.76389,-73.96808,Entire home/apt,135,30,0,0.0,6,178,Medium,10+,0 to 25,No Review,5 to 10,100 to 200,No Review,No Review
202869636,James,Brooklyn,Williamsburg,40.71832,-73.95566,Entire home/apt,150,4,7,0.63,1,5,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
207038607,Erik,Queens,Rockaway Beach,40.58754,-73.81296,Private room,53,1,14,1.3,1,357,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,9.0
104569137,Samuel,Brooklyn,Crown Heights,40.67829,-73.9505,Private room,60,2,0,0.0,1,40,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
2885704,Victor,Brooklyn,Bushwick,40.69383,-73.92068,Private room,35,2,43,4.08,2,15,Low,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,6.0
14364462,Ashley,Brooklyn,Bushwick,40.7052,-73.92101,Private room,65,3,3,0.28,2,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,2.0
157337532,Henry,Queens,College Point,40.77859,-73.84323,Entire home/apt,100,1,62,6.0,2,77,Low,Less than 3,51 to 75,4 to 6,Less than 2,Less than 100,2019.0,7.0
132536008,Sarah,Queens,Springfield Gardens,40.6609,-73.75633,Entire home/apt,100,2,4,1.82,1,178,Low,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
52676179,Kathy,Manhattan,Hell's Kitchen,40.76213,-74.00126,Entire home/apt,144,2,2,0.18,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
170384085,Bethany,Brooklyn,Crown Heights,40.66933,-73.94173,Private room,49,1,13,1.15,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
20398684,Heather,Manhattan,Midtown,40.75135,-73.97197,Entire home/apt,120,2,6,0.62,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
52644225,Alex And Tatiana,Queens,Sunnyside,40.74245,-73.92587,Entire home/apt,77,2,3,0.29,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,10.0
2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.6854,-73.94976,Private room,60,30,1,0.14,8,0,Low,10+,0 to 25,Less than 3,5 to 10,Less than 100,2018.0,1.0
64971854,Ana Sophia,Manhattan,Tribeca,40.71793,-74.00594,Entire home/apt,160,1,8,0.73,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,4.0
23120620,Jackie,Queens,Flushing,40.73781,-73.80845,Private room,62,1,10,0.92,5,90,Low,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2019.0,6.0
1353336,Dennis,Queens,Astoria,40.75759,-73.91703,Private room,90,5,1,0.11,1,69,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,9.0
54508119,Paolo,Queens,Flushing,40.7423,-73.8047,Private room,38,1,16,1.42,1,362,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,6.0
206778021,Vanessa,Manhattan,Harlem,40.82221,-73.95606,Private room,150,2,24,2.38,2,47,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
27336207,Juan Eduardo,Manhattan,Gramercy,40.73569,-73.98097,Entire home/apt,160,3,6,0.56,2,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
120643397,Rachel,Brooklyn,Midwood,40.62258,-73.97398,Entire home/apt,139,2,41,3.7,1,62,Medium,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,7.0
207195903,Veronica,Brooklyn,Bay Ridge,40.6294,-74.02258,Entire home/apt,80,3,39,4.5,1,8,Low,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,6.0
48018277,Alejandro,Brooklyn,Bedford-Stuyvesant,40.6922,-73.9415,Private room,85,3,8,0.77,2,63,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
193502084,Linda,Brooklyn,Borough Park,40.64003,-74.00315,Private room,45,1,8,0.76,8,0,Low,Less than 3,0 to 25,Less than 3,5 to 10,Less than 100,2019.0,1.0
166862866,Mariana,Brooklyn,Bedford-Stuyvesant,40.67712,-73.9226,Entire home/apt,148,1,63,5.61,1,82,Medium,Less than 3,51 to 75,4 to 6,Less than 2,Less than 100,2019.0,7.0
206949054,Sandy,Brooklyn,East Flatbush,40.6648,-73.92672,Entire home/apt,115,1,15,1.42,1,48,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,6.0
207205519,Dimitri,Staten Island,Shore Acres,40.6075,-74.06679,Private room,100,3,0,0.0,1,90,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
207117606,Sylvia,Brooklyn,Windsor Terrace,40.65668,-73.97827,Private room,75,4,1,0.13,1,82,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,11.0
207216690,Elisa,Brooklyn,Bushwick,40.70098,-73.92135,Private room,75,1,37,3.34,1,294,Low,Less than 3,26 to 50,4 to 6,Less than 2,200 to 300,2019.0,6.0
54438083,Charles,Queens,Maspeth,40.72373,-73.90881,Entire home/apt,196,2,21,1.87,3,202,Medium,Less than 3,0 to 25,Less than 3,2 to 5,200 to 300,2019.0,6.0
22896813,Jacqueline,Manhattan,Morningside Heights,40.81382,-73.95939,Private room,100,3,1,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
194047658,Jean,Manhattan,Harlem,40.80734,-73.94201,Entire home/apt,290,3,11,1.02,1,85,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
185889529,Michelle,Queens,St. Albans,40.70531,-73.75835,Private room,46,2,71,6.51,3,340,Low,Less than 3,51 to 75,6+,2 to 5,300+,2019.0,4.0
89842859,Charlène,Manhattan,Harlem,40.80138,-73.95107,Private room,68,10,1,0.1,1,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
557166,Jonathan,Manhattan,Upper West Side,40.79287,-73.97333,Entire home/apt,150,5,2,0.18,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,1.0
25357997,Andrew,Manhattan,East Village,40.72691,-73.98423,Entire home/apt,149,2,1,0.09,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
63199008,Sophia Yi,Queens,Elmhurst,40.74586,-73.89048,Private room,39,3,1,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
33467956,Risa,Brooklyn,Williamsburg,40.71786,-73.95434,Entire home/apt,175,1,15,1.33,1,8,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,7.0
31378,Kristine,Brooklyn,Crown Heights,40.67194,-73.96208,Private room,100,1,12,1.24,3,2,Low,Less than 3,0 to 25,Less than 3,2 to 5,Less than 100,2019.0,10.0
140312311,Jimmy,Manhattan,Hell's Kitchen,40.75478,-73.99604,Private room,100,2,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
38635971,Eitan,Brooklyn,Bedford-Stuyvesant,40.68299,-73.92713,Private room,60,1,4,0.36,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
41950627,Lana,Manhattan,Harlem,40.82167,-73.94726,Entire home/apt,175,5,0,0.0,1,0,Medium,4 to 6,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
52190465,Sobe,Brooklyn,Bushwick,40.70474,-73.9162,Entire home/apt,100,2,1,0.09,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
158088272,Connor,Manhattan,Harlem,40.81589,-73.93686,Entire home/apt,76,3,1,0.13,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,11.0
1639484,Megan,Brooklyn,Prospect Heights,40.6814,-73.96584,Entire home/apt,91,5,2,0.21,1,0,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,5.0
6786361,Michael,Brooklyn,Bushwick,40.69633,-73.927,Private room,65,5,13,1.2,2,310,Low,4 to 6,0 to 25,Less than 3,Less than 2,300+,2019.0,6.0
6344971,Sharat,Manhattan,Chelsea,40.7444,-73.99604,Entire home/apt,240,2,8,0.71,1,0,High,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,3.0
207396117,Carlos,Queens,Sunnyside,40.74233,-73.9125,Shared room,30,1,30,2.78,1,157,Low,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,4.0
85281944,Evangelia,Brooklyn,Bushwick,40.69857,-73.9142,Entire home/apt,110,1,0,0.0,1,0,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
2093069,Jennyfer,Manhattan,East Harlem,40.79228,-73.94013,Entire home/apt,106,2,8,1.53,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,10.0
11381575,Sydney,Brooklyn,Bushwick,40.70548,-73.92671,Private room,59,2,8,0.73,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
207418547,Holly,Brooklyn,Brownsville,40.65934,-73.90245,Private room,45,7,5,0.53,1,168,Low,7 to 9,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,4.0
6146050,Victoria,Brooklyn,Williamsburg,40.7135,-73.9583,Private room,98,1,0,0.0,2,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
113295877,Jonathan,Staten Island,Tompkinsville,40.63461,-74.08937,Private room,55,3,6,0.55,3,154,Low,Less than 3,0 to 25,Less than 3,2 to 5,100 to 200,2018.0,10.0
106233552,Coco,Queens,East Elmhurst,40.7653,-73.86729,Private room,89,3,0,0.0,2,23,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
3116204,Tala,Brooklyn,Bedford-Stuyvesant,40.68249,-73.93916,Entire home/apt,165,5,25,2.42,1,127,Medium,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
207523208,Chris,Manhattan,East Village,40.73052,-73.98277,Entire home/apt,450,3,34,3.37,1,80,High,Less than 3,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,5.0
50909051,Miranda,Queens,Bayside,40.76731,-73.76288,Entire home/apt,115,1,6,0.53,1,179,Medium,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,5.0
82891189,Veronica,Brooklyn,Bushwick,40.69449,-73.91987,Private room,50,2,2,0.18,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
55149412,Ha,Manhattan,Chinatown,40.71579,-73.99285,Private room,130,3,0,0.0,4,222,Medium,Less than 3,0 to 25,No Review,2 to 5,200 to 300,No Review,No Review
22550591,Foteinos,Brooklyn,Bushwick,40.70844,-73.92274,Private room,100,2,5,0.52,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,10.0
40511430,Chris,Queens,Woodhaven,40.69783,-73.85221,Private room,70,2,53,5.28,1,108,Low,Less than 3,51 to 75,4 to 6,Less than 2,100 to 200,2019.0,1.0
34992043,Frances,Queens,Flushing,40.73662,-73.82764,Private room,50,1,20,1.81,2,188,Low,Less than 3,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
207582987,Roger,Brooklyn,Bushwick,40.68397,-73.9074,Entire home/apt,138,2,62,5.67,1,151,Medium,Less than 3,51 to 75,4 to 6,Less than 2,100 to 200,2019.0,1.0
14278851,Alessandra,Queens,Ridgewood,40.7043,-73.91137,Private room,50,5,2,0.22,1,15,Low,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,3.0
17826780,Sam,Manhattan,Upper East Side,40.77454,-73.95454,Entire home/apt,250,30,1,0.11,1,60,High,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
